A0A2I7RYF5	313
A0A2I7RYH6	314
A0A2I7S093	315
A0A2K9VHV0	322
A0A2K9VSF9	323
A0A2L1FE84	325
A0A2L2DP39	328
A0A2L2Q9H8	329
A0A2L2QBU3	330
A0A2P0N9U5	332
A0A2P0VNQ4	336
A0A2P0VNQ4	316
A0A2P0VNQ4	388
A0A2P0VNQ4	559
A0A2P0VNQ4	1485
A0A2P0VNQ4	1331
A0A2P0VNQ4	1401
A0A2P1GNG2	346
A0A2P1GNG2	345
A0A2P1GNG2	653
A0A2P1GNG2	392
A0A2P1GNG2	1273
A0A2P1GNG2	464
A0A2P1GNG2	1296
A0A2P1GNI2	347
A0A2P1GNX3	348
A0A2P1GNX3	23
A0A2P1HA13	349
A0A2P1JRK0	350
A0A2P1N089	353
A0A2R2XF82	354
A0A2R4SC63	355
A0A2R4UKI4	356
A0A2R8FFR7	359
A0A2S0SZ38	360
A0A2S0SZ38	615
A0A2S1FYN1	361
A0A2S1FYN1	175
A0A2S1FYN1	1705
A0A2S1GLS3	362
A0A2U7NJI5	364
A0A2U7U9S5	365
A0A2U7UBT9	367
A0A2U7UD14	369
A0A2U7UDI6	370
A0A2U7UET6	371
A0A2Z4H7Z5	374
A0A2Z4Q479	375
A0A345AYQ5	378
A0A345BQT7	381
A0A345BRF5	382
A0A345MLN9	386
A0A345MN34	387
A0A345MPH1	390
A0A345MR81	391
A0A345MS63	393
A0A345MUK2	394
A0A345MUK2	281
A0A345MUV8	396
A0A345MVZ6	398
A0A345MXJ6	400
A0A345MY82	402
A0A345MYY9	403
A0A345N3B1	405
A0A345N3Z4	406
A0A345N4A1	407
A0A345N4R4	408
A0A345N5G4	409
A0A345N778	410
A0A346FDA4	411
A0A346I7J1	414
A0A384UGZ4	416
A0A384WWT1	418
A0A384WWT1	493
A0A384ZS77	419
A0A385DTB9	421
A0A385E2U9	422
A0A385E6B2	424
A0A385UEB1	428
A0A385XTT8	429
A0A3G2KJ71	433
A0A3G2YTF0	435
A0A3G2YTL9	436
A0A3G3BWK5	437
A0A3G3MBV7	438
A0A3G4ZKF6	440
A0A3G4ZP55	442
A0A3G4ZPQ9	446
A0A3G4ZQ02	447
A0A3G4ZSK2	450
A0A3G4ZSK2	798
A0A3G4ZT05	452
A0A3G4ZUR5	458
A0A3G4ZUT7	460
A0A3G4ZUT7	777
A0A3G4ZUT7	1625
A0A3G4ZUT7	1156
A0A3G4ZUT7	673
A0A3G4ZUT7	1511
A0A3G4ZW51	462
A0A3G4ZXW4	463
A0A3G4ZXW4	1461
A0A3G5A083	466
A0A3G5A6N2	486
Q45PU9	1600
Q52UP1	1603
Q56EH0	1604
Q66048	1609
Q67052	1610
Q69106	1612
Q69242	1613
Q6KF16	1616
Q6KGE3	1617
Q6KGF5	1618
Q6VSY0	1619
Q6XM65	1621
Q71TE5	1623
Q7T9Y8	1624
Q7Y5I7	1626
Q7Y5L6	1627
Q83105	1630
Q84434	1631
Q84536	1632
Q84545	1633
Q854W0	1635
Q8H9Y6	1639
Q8JS36	1640
Q8QS76	1642
Q8SC40	1643
Q8SC75	1644
Q8UZJ9	1645
Q8V9R8	1646
Q8VAB7	1647
Q8VBE0	1648
Q91BC9	1649
Q91BC9	66
Q91BC9	457
Q91BC9	193
Q91BC9	214
Q91BC9	327
Q91BC9	465
Q91BC9	470
Q91BC9	475
Q91BC9	578
Q91BC9	1162
Q91BC9	1270
Q91BC9	1525
Q91BC9	1629
Q91BC9	946
Q91BC9	1184
Q91EQ2	1650
Q91G89	1651
Q91G95	1652
Q94MU6	1653
Q94MU6	8
Q94MU6	39
Q99H51	1655
Q9DW36	1658
Q9E4B7	1659
Q9E8W8	1660
Q9IR89	1662
Q9PZ46	1664
Q9T1S3	1666
R4IFA0	1668
R4TM70	1671
R9RHA6	1673
R9RZ79	1674
R9TQH4	1675
R9TQH4	22
R9TQH4	38
R9TQH4	73
R9TQH4	147
R9TQH4	303
R9TQH4	397
R9TQH4	431
R9TQH4	1164
R9TQH4	1224
R9TQH4	1373
R9VX76	1676
S4VP33	1678
S4VP33	30
S4VP33	1488
S4VP33	1521
S4VW82	1680
S5DMQ9	1683
S5MPW2	1685
S5VMA1	1687
S5VMA1	106
S6ATU7	1690
T2C5F8	1691
T2C5F8	1090
T2C5F8	1278
U3GV66	1692
U5NIS9	1696
U5NIS9	1126
U5NIS9	1365
U5NIS9	1606
U5XK27	1697
U5XNC4	1698
UPI000009AE93	1699
UPI000009AE93	618
UPI000009AE93	854
A0A3G5AFV1	502
A0A3G5AGB6	506
A0A3G5AGD6	507
A0A3G5AH98	510
A0A3G5AJZ0	520
A0A3G5BHE1	524
A0A3G8FID9	525
A0A3Q8Q3U2	526
A0A3Q8Q3U2	1110
A0A3Q8Q3U2	430
A0A3Q8Q3U2	893
A0A3Q8Q3U2	1363
A0A3Q8Q3U2	1469
A0A3Q8Q3U2	1011
A0A3Q8Q3U2	484
A0A3Q8Q3U2	478
A0A3Q8Q3U2	763
A0A3Q8Q3U2	41
A0A3Q8Q3U2	184
A0A3Q8Q3U2	245
A0A3Q8Q3U2	285
A0A3Q8Q3U2	300
A0A3Q8Q3U2	872
A0A3Q8Q3U2	876
A0A3Q8Q3U2	921
A0A3Q8Q3U2	1017
A0A3Q8Q3U2	1120
A0A3Q8Q3U2	1324
A0A3Q8Q3U2	809
A0A3Q8Q3U2	1577
A0A3Q8Q3U2	1349
A0A3Q8Q3U2	731
A0A3Q8Q3U2	286
A0A3Q8Q3U2	205
A0A3Q8Q3U2	1445
A0A3Q8Q3U2	476
A0A3Q8Q3U2	188
A0A3Q8Q3U2	1468
A0A3Q8Q3U2	580
A0A3Q8Q3U2	743
A0A3Q8Q3U2	805
A0A3Q8Q3U2	655
A0A3Q8Q3U2	1552
A0A3Q8Q3U2	1559
A0A3Q8Q3U2	909
A0A3Q8Q3U2	1514
A0A3Q8Q3U2	1641
A0A3Q8Q3U2	1709
A0A3Q8Q3U2	115
A0A3Q8Q3U2	668
A0A3Q8Q3U2	119
A0A3Q8Q3U2	1259
A0A3Q8Q3U2	757
A0A3Q8Q3U2	1075
A0A3Q8Q3U2	1292
A0A3Q8Q3U2	1402
A0A3Q8Q3U2	1444
A0A3Q8Q3U2	1622
A0A3Q8Q3U2	203
A0A3Q8Q3U2	219
A0A3Q8Q3U2	1002
A0A3Q8Q3U2	981
A0A3Q8Q3U2	1064
A0A3Q8Q3U2	1615
A0A3Q8Q3U2	1573
A0A3Q8Q3U2	1119
A0A3Q8Q3U2	289
A0A3Q8Q3U2	97
A0A3Q8Q3U2	102
A0A3Q8Q3U2	331
A0A3Q8Q3U2	515
A0A3Q8Q3U2	621
A0A3Q8Q3U2	671
A0A3Q8Q3U2	742
A0A3Q8Q3U2	942
A0A3Q8Q3U2	975
A0A3Q8Q3U2	1089
A0A3Q8Q3U2	1109
A0A3Q8Q3U2	1155
A0A3Q8Q3U2	1174
A0A3Q8Q3U2	1458
A0A3Q8Q3U2	1466
A0A3Q8Q3U2	733
A0A3Q8Q3U2	197
A0A3Q8Q3U2	686
A0A3Q8Q3U2	811
A0A3Q8Q3U2	1670
A0A3Q8Q3U2	890
A0A3Q8Q3U2	445
A0A3Q8Q3U2	1246
A0A3Q8Q3U2	903
A0A3Q8Q3U2	919
A0A3Q8Q3U2	1067
A0A3Q8Q3U2	1225
A0A3Q8Q3U2	967
A0A3Q8Q3U2	61
A0A3Q8Q3U2	380
A0A3Q8Q3U2	988
A0A3Q8Q3U2	1544
A0A3Q8Q3U2	1038
A0A3Q8Q3U2	1032
A0A3Q8Q3U2	1042
A0A3Q8Q3U2	96
A0A3Q8Q3U2	1717
A0A3Q8Q3U2	21
A0A3Q8Q3U2	178
A0A3Q8Q3U2	377
A0A3Q8Q3U2	541
A0A3Q8Q3U2	573
A0A3Q8Q3U2	1499
A0A3Q8Q3U2	1582
A0A3Q8Q3U2	1637
A0A3Q8Q3U2	1663
A0A3Q8Q3U2	565
A0A3Q8Q3U2	729
A0A3Q8Q3U2	13
A0A3Q8Q3U2	1096
A0A3Q8Q3U2	1490
A0A3Q8Q3U2	823
A0A3Q8Q3U2	357
A0A3Q8Q3U2	692
A0A3Q8Q3U2	690
A0A3Q8Q3U2	1177
A0A3Q8Q3U2	852
A0A3Q8Q3U2	143
A0A3Q8Q3U2	861
A0A3Q8Q3U2	945
A0A3Q8Q3U2	950
A0A3Q8Q3U2	860
A0A3Q8Q3U2	881
A0A3Q8Q3U2	101
A0A3Q8Q3U2	806
A0A3Q8Q3U2	843
A0A3Q8Q3U2	993
A0A3Q8Q3U2	867
A0A3Q8Q3U2	941
A0A3Q8Q3U2	284
A0A3Q8Q3U2	726
A0A3Q8Q3U2	1004
A0A3Q8Q3U2	709
A0A3Q8Q3U2	1023
A0A3Q8Q3U2	334
A0A3Q8Q3U2	549
A0A3Q8Q3U2	166
A0A3Q8Q3U2	740
A0A3Q8Q3U2	1229
A0A3Q8Q3U2	732
A0A3Q8Q3U2	857
A0A3Q8Q3U2	869
A0A3Q8Q3U2	1040
A0A3Q8Q3U2	864
A0A3Q8Q3U2	1034
A0A3Q8Q3U2	1688
A0A3Q8Q3U2	47
A0A3Q8Q3U2	1047
A0A3Q8Q3U2	76
A0A3Q8Q3U2	131
A0A3Q8Q3U2	610
A0A3Q8Q3U2	907
A0A3Q8Q3U2	934
A0A3Q8Q3U2	512
A0A3Q8Q3U2	264
A0A3Q8Q3U2	290
A0A3Q8Q3U2	317
A0A3Q8Q3U2	459
A0A3Q8Q3U2	523
A0A3Q8Q3U2	682
A0A3Q8Q3U2	683
A0A3Q8Q3U2	1383
A0A3Q8Q3U2	1661
A0A3Q8Q3U2	1048
A0A3Q8Q3U2	1057
A0A3Q8Q3U2	787
A0A3Q8Q3U2	495
A0A3Q8Q3U2	1192
A0A3Q8Q3U2	107
A0A3Q8Q3U2	637
A0A3Q8Q3U2	1060
A0A3Q8Q3U2	40
A0A3Q8Q3U2	902
A0A3Q8Q3U2	1039
A0A3Q8Q3U2	1169
A0A3Q8Q3U2	607
A0A3Q8Q3U2	1248
A0A3Q8Q3U2	985
A0A3Q8Q3U2	551
A0A3Q8Q3U2	856
A0A3Q8Q3U2	897
A0A3Q8Q3U2	1475
A0A3Q8Q3U2	1470
A0A3Q8Q3U2	282
A0A3Q8Q3U2	1574
A0A3Q8Q3U2	444
A0A3Q8Q3U2	1205
A0A3Q8Q3U2	1245
A0A3Q8Q3U2	1329
A0A3Q8Q3U2	1516
A0A3Q8Q3U2	1605
A0A3Q8Q3U2	1472
A0A3Q8Q3U2	1474
A0A3Q8Q3U2	885
A0A3Q8Q3U2	963
A0A3Q8Q3U2	1228
A0A3Q8Q3U2	246
A0A3Q8Q3U2	287
A0A3Q8Q3U2	321
A0A3Q8Q3U2	182
A0A3Q8Q3U2	758
A0A3Q8Q3U2	939
A0A3Q8Q3U2	146
A0A3Q8Q3U2	1352
A0A3Q8Q3U2	283
A0A3Q8Q3U2	755
A0A3Q8Q3U2	586
A0A3Q8Q3U2	602
A0A3Q8Q3U2	748
A0A3Q8Q3U2	751
A0A3Q8Q3U2	1107
A0A3Q8Q3U2	676
A0A3Q8Q3U2	1014
A0A3Q8Q3U2	1348
A0A3Q8Q3U2	1467
A0A3Q8Q3U2	509
A0A3Q8Q3U2	1084
A0A3Q8Q3U2	1325
A0A3Q8Q3U2	1571
A0A3Q8Q3U2	1280
A0A3Q8Q3U2	1281
A0A3Q8Q3U2	1134
A0A3Q8Q3U2	906
A0A3Q8Q3U2	78
A0A3Q8Q3U2	688
A0A3Q8Q3U2	972
A0A3Q8Q3U2	1076
A0A3Q8Q3U2	1507
A0A3Q8Q3U2	455
A0A3Q8Q3U2	1601
A0A3Q8Q3U2	425
A0A3Q8Q3U2	206
A0A3Q8Q3U2	230
A0A3Q8Q3U2	291
A0A3Q8Q3U2	561
A0A3Q8Q3U2	212
A0A3Q8Q3U2	383
A0A3Q8Q3U2	427
A0A3Q8Q3U2	747
A0A3Q8Q3U2	1419
A0A3Q8Q3U2	1436
A0A3Q8Q3U2	1656
A0A3Q8Q3U2	964
A0A3Q8Q3U2	991
A0A3Q8Q3U2	670
A0A3Q8Q3U2	957
A0A3Q8Q3U2	1580
A0A3Q8Q3U2	187
A0A3Q8Q3U2	412
A0A3Q8Q3U2	846
A0A3Q8Q3U2	1037
A0A3Q8Q3U2	1072
A0A3Q8Q3U2	1092
A0A3Q8Q3U2	1117
A0A3Q8Q3U2	1122
A0A3Q8Q3U2	1578
A0A3Q8Q3U2	340
A0A3Q8Q3U2	221
A0A3Q8Q3U2	1260
A0A3Q8Q3U2	89
A0A3Q8Q3U2	948
A0A3Q8Q3U2	1051
A0A3Q8Q3U2	1251
A0A3Q8Q3U2	1053
A0A3Q8Q3U2	714
A0A3Q8Q3U2	899
A0A3Q8Q3U2	1054
A0A3Q8Q3U2	1719
A0A3Q8Q3U2	1250
A0A3Q8Q3U2	49
A0A3Q8Q3U2	774
A0A3Q8Q3U2	943
A0A3Q8Q3U2	1515
A0A3Q8Q3U2	1533
A0A3Q8Q3U2	1677
A0A3Q8Q3U2	915
A0A3Q8Q3U2	1393
A0A3Q8Q3U2	1253
A0A3Q8Q3U2	656
A0A3Q8Q3U2	185
A0A3Q8Q3U2	239
A0A3Q8Q3U2	735
A0A3Q8Q3U2	838
A0A3Q8Q3U2	773
A0A3Q8Q3U2	734
A0A3Q8Q3U2	767
A0A3Q8Q3U2	855
A0A3Q8Q3U2	951
A0A3Q8Q3U2	970
A0A3Q8Q3U2	1171
A0A3Q8Q3U2	1404
A0A3Q8Q3U2	1718
A0A3Q8Q3U2	100
A0A3Q8Q3U2	95
A0A3Q8Q3U2	505
A0A3Q8Q3U2	1183
A0A3Q8Q3U2	603
A0A3Q8Q3U2	554
A0A3Q8Q3U2	606
A0A3Q8Q3U2	711
A0A3Q8Q3U2	454
A0A3Q8Q3U2	548
A0A3Q8Q3U2	721
A0A3Q8Q3U2	584
A0A3Q8Q3U2	626
A0A3Q8Q3U2	222
A0A3Q8Q3U2	718
A0A3Q8Q3U2	878
A0A3Q8Q3U2	1104
A0A3Q8Q3U2	968
A0A3Q8Q3U2	1031
A0A3Q8Q3U2	1058
A0A3Q8Q3U2	722
A0A3Q8Q3U2	1473
A0A3Q8Q3U2	1704
A0A3Q8Q3U2	873
A0A3Q8Q3U2	886
A0A3Q8Q3U2	519
A0A3Q8Q3U2	288
A0A3Q8Q3U2	685
A0A3Q8Q3U2	385
A0A3Q8Q3U2	449
A0A3Q8Q3U2	1439
A0A3Q8Q3U2	1071
A0A3Q8Q3U2	1138
A0A3Q8Q3U2	1500
A0A3Q8Q3U2	969
A0A3Q8Q3U2	605
A0A3Q8Q3U2	693
A0A3Q8Q3U2	1036
A0A3Q8Q3U2	1247
A0A3Q8Q3U2	228
A0A3Q8Q3U2	42
A0A3Q8Q3U2	94
A0A3Q8Q3U2	103
A0A3Q8Q3U2	104
A0A3Q8Q3U2	114
A0A3Q8Q3U2	192
A0A3Q8Q3U2	211
A0A3Q8Q3U2	132
A0A3Q8Q3U2	472
A0A3Q8Q3U2	930
A0A3Q8Q3U2	1628
A0A3Q8Q3U2	297
A0A3Q8Q3U2	306
A0A3Q8Q3U2	1364
A0A3Q8Q3U2	441
A0A3Q8Q3U2	741
A0A3Q8Q3U2	744
A0A3Q8Q3U2	496
A0A3Q8Q3U2	339
A0A3Q8Q3U2	358
A0A3Q8Q3U2	500
A0A3Q8Q3U2	501
A0A3Q8Q3U2	516
A0A3Q8Q3U2	553
A0A3Q8Q3U2	1576
A0A3Q8Q3U2	568
A0A3Q8Q3U2	569
A0A3Q8Q3U2	12
A0A3Q8Q3U2	814
A0A3Q8Q3U2	841
A0A3Q8Q3U2	581
A0A3Q8Q3U2	98
A0A3Q8Q3U2	299
A0A3Q8Q3U2	504
A0A3Q8Q3U2	594
A0A3Q8Q3U2	571
A0A3Q8Q3U2	589
A0A3Q8Q3U2	592
A0A3Q8Q3U2	595
A0A3Q8Q3U2	880
A0A3Q8Q3U2	1681
A0A3Q8Q3U2	684
A0A3Q8Q3U2	813
A0A3Q8Q3U2	83
A0A3Q8Q3U2	739
A0A3Q8Q3U2	840
A0A3Q8Q3U2	839
A0A3Q8Q3U2	874
A0A3Q8Q3U2	882
A0A3Q8Q3U2	932
A0A3Q8Q3U2	307
A0A3Q8Q3U2	728
A0A3Q8Q3U2	904
A0A3Q8Q3U2	938
A0A3Q8Q3U2	1078
A0A3Q8Q3U2	1099
A0A3Q8Q3U2	1125
A0A3Q8Q3U2	113
A0A3Q8Q3U2	490
A0A3Q8Q3U2	1420
A0A3Q8Q3U2	1558
A0A3Q8Q3U2	1484
A0A3Q8Q3U2	1094
A0A3Q8Q3U2	443
A0A3Q8Q3U2	1465
A0A3Q8Q3U2	1007
A0A3Q8Q3U2	1082
A0A3Q8Q3U2	712
A0A3Q8Q3U2	1196
A0A3Q8Q3U2	190
A0A3Q8Q3U2	687
A0A3Q8Q3U2	1065
A0A3Q8Q3U2	249
A0A3Q8Q3U2	558
A0A3Q8Q3U2	916
A0A3Q8Q3U2	681
A0A3Q8Q3U2	575
A0A3Q8Q3U2	88
A0A3Q8Q3U2	195
A0A3Q8Q3U2	210
A0A3Q8Q3U2	448
A0A3Q8Q3U2	200
A0A3Q8Q3U2	566
A0A3Q8Q3U2	871
A0A3Q8Q3U2	1024
A0A3Q8Q3U2	1506
A0A3Q8Q3U2	832
A0A3Q8Q3U2	1715
A0A3Q8Q3U2	213
A0A3Q8Q3U2	1059
A0A3Q8Q3U2	468
A0A3Q8Q3U2	720
A0A3Q8Q3U2	815
A0A3Q8Q3U2	1561
A0A3Q8Q3U2	1567
A0A3Q8Q3U2	1487
A0A3Q8Q3U2	1510
A0A3Q8Q3U2	810
A0A3Q8Q3U2	745
A0A3Q8Q3U2	579
A0A3Q8Q3U2	870
A0A3Q8Q3U2	900
A0A3Q8Q3U2	894
A0A3Q8Q3U2	483
A0A3Q8Q3U2	923
A0A3Q8Q3U2	997
A0A3Q8Q3U2	1568
A0A3Q8Q3U2	1025
A0A3Q8Q3U2	705
A0A3Q8Q3U2	133
A0A3Q8Q3U2	715
A0A3Q8Q3U2	194
A0A3Q8Q3U2	1098
A0A3Q8Q3U2	977
A0A3Q8Q3U2	1077
A0A3Q8Q3U2	1140
A0A3Q8Q3U2	514
A0A3Q8Q3U2	415
A0A3Q8Q3U2	675
A0A3Q8Q3U2	522
A0A3Q8Q3U2	453
A0A3Q8Q3U2	499
A0A3Q8Q3U2	707
A0A3Q8Q3U2	1689
A0A3Q8Q3U2	1003
A0A3Q8Q3U2	546
A0A3Q8Q3U2	564
A0A3Q8Q3U2	884
A0A3Q8Q3U2	503
A0A3Q8Q3U2	1508
A0A3Q8Q3U2	829
A0A3Q8Q3U2	552
